Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
10002,90002,100002,100003,9,a7.0003_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
10003,320004,330004,330005,32,a7.0005_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
10004,340006,350006,350007,34,a7.0002_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
10005,80006,90006,90007,8,a7.0008_,0,0,0
10006,80007,90008,90009,8,a7.0004_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
10007,180010,190010,190011,18,a7.0006_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
10008,150012,160011,160012,15,a7.0009_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
10009,100013,110014,110015,10,a7.0003*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
10010,350018,360022,360023,35,a7.0001_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
10011,340018,350019,350020,34,a7.0002*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
10012,110018,120018,120019,11,b7.0003_,0,0,0
10013,150019,160019,160020,15,a7.0010_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
10014,80015,90017,90018,8,a7.0004*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
10015,180024,190025,190026,18,b7.0009_,0,0,0
10016,340026,350028,350029,34,a7.0001*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
10017,170026,180026,180027,17,a7.0013_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
10018,350032,360037,360038,35,b7.0001_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
10019,190032,200034,200035,19,b7.0010_,0,0,0
10020,160029,170030,170031,16,a7.0010*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
10021,100026,110028,110029,10,b7.0004_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
10022,100027,110030,110031,10,a7.0007*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
10023,330039,340038,340039,33,a7.0005*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
10024,360136,370143,370144,36,b7.0001*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
10025,180042,190043,190044,18,b7.0011_,0,0,Tail Epidermis
10026,150037,160038,160039,15,a7.0011_,Head Epidermis,Trunk Epidermis,Head Epidermis
10027,400063,410061,410062,40,b7.0007_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
10028,350049,360055,360056,35,b7.0002_,0,Posterior Endoderm,0
10029,160043,170045,170046,16,a7.0009*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
10030,180049,190051,190052,18,b7.0012_,0,0,Tail Epidermis
10031,160045,170048,170049,16,a7.0014_,Head Epidermis,Trunk Epidermis,Head Epidermis
10032,80034,90037,90038,8,a7.0008*,0,0,0
10035,100040,110045,110046,10,b7.0003*,0,0,0
10036,180056,190059,190060,18,a7.0006*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
10038,160051,170055,170056,16,a7.0011*,Head Epidermis,Trunk Epidermis,Head Epidermis
10039,200065,210064,210065,20,b7.0008_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
10040,360074,370078,370079,36,b7.0002*,0,Posterior Endoderm,0
10042,170091,180061,180100,17,a7.0012_,Head Epidermis,Trunk Epidermis,Head Epidermis
10043,390089,400093,400094,39,b7.0005_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
10044,190067,200069,200070,19,b7.0013_,0,0,Tail Epidermis
10045,160057,170062,170063,16,a7.0013*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
10046,170064,180066,180067,17,a7.0015_,Head Epidermis,Trunk Epidermis,Head Epidermis
10048,180068,190072,190073,18,b7.0015_,Lateral Tail Epidermis,0,Tail Epidermis
10049,160060,170066,170067,16,a7.0012*,Head Epidermis,Trunk Epidermis,Head Epidermis
10050,400112,410112,410113,40,b7.0007*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
10051,190077,200080,200081,19,b7.0010*,0,0,0
10052,90054,100055,100056,9,b7.0004*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
10053,170072,180075,180076,17,a7.0014*,Head Epidermis,Trunk Epidermis,Head Epidermis
10054,170073,180077,180078,17,a7.0016_,Head Epidermis,Trunk Epidermis,Head Epidermis
10055,880271,0,0,88,b7.0006_,Germ Line,germ line,Germ Line
10056,180080,190085,190086,18,b7.0009*,0,0,0
10057,880278,0,0,88,b7.0006*,Germ Line,germ line,Germ Line
10058,180082,190088,190089,18,b7.0016_,0,0,0
10059,380121,390125,390126,38,b7.0005*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
10060,190091,200097,200098,19,b7.0012*,0,0,Tail Epidermis
10061,180085,190092,190093,18,b7.0014*,0,0,Tail Epidermis
10063,200101,210101,210102,20,b7.0014_,0,0,Tail Epidermis
10064,170082,180088,180089,17,a7.0016*,Head Epidermis,Trunk Epidermis,Head Epidermis
10065,170083,180090,180091,17,a7.0015*,Head Epidermis,Trunk Epidermis,Head Epidermis
10066,190099,200106,200107,19,b7.0016*,0,0,0
10068,190100,200108,200109,19,b7.0008*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
10069,180094,190101,190102,18,b7.0015*,Lateral Tail Epidermis,0,Tail Epidermis
10070,190103,200113,200114,19,b7.0011*,0,0,Tail Epidermis
10071,170088,180096,180097,17,b7.0013*,0,0,Tail Epidermis
10082,100075,110079,110080,10,a7.0007_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
90006,370009,380009,380010,29,a8.0015_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
90007,350009,360010,360011,27,a8.0016_,0,0,0
90008,350010,360012,360013,27,a8.0008_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
90009,350011,360014,360015,27,a8.0007_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
90017,360029,370029,370030,28,a8.0007*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
90018,370031,380033,380034,29,a8.0008*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
90037,360064,370066,370067,28,a8.0015*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
90038,350058,360065,360066,27,a8.0016*,0,0,0
100002,500002,510002,510003,41,a8.0006_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
100003,480003,490003,490004,39,a8.0005_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
100055,280076,290077,290078,19,b8.0008*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
100056,290079,300078,300079,20,b8.0007*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
110014,500026,510027,510028,40,a8.0005*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
110015,500027,510029,510030,40,a8.0006*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
110028,300035,310032,310033,20,b8.0008_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
110029,300036,310034,310035,20,b8.0007_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
110030,520206,530209,530210,42,a8.0013*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
110031,500060,510063,510064,40,a8.0014*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
110045,490203,500204,500205,39,b8.0006*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
110046,370070,380074,380075,27,b8.0005*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
110079,520202,530203,530204,42,a8.0013_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
110080,520203,530205,530206,42,a8.0014_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
120018,510216,520217,520222,40,b8.0006_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
120019,380028,390028,390029,27,b8.0005_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
160011,470020,480020,480021,32,a8.0017_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
160012,440019,450021,450022,29,a8.0018_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
160019,450031,460031,460032,30,a8.0019_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
160020,430031,440031,440032,28,a8.0020_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
160038,360051,370052,370053,21,a8.0021_,Head Epidermis,Trunk Epidermis,Head Epidermis
160039,360052,370054,370055,21,a8.0022_,Head Epidermis,Trunk Epidermis,Head Epidermis
170030,470051,480052,480053,31,a8.0019*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
170031,440182,450187,450188,28,a8.0020*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
170045,460069,470071,470072,30,a8.0017*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
170046,470073,480075,480076,31,a8.0018*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
170048,380067,390068,390069,22,a8.0027_,Head Epidermis,Trunk Epidermis,Head Epidermis
170049,370065,380068,380069,21,a8.0028_,Head Epidermis,Trunk Epidermis,Head Epidermis
170055,370073,380078,380079,21,a8.0022*,Head Epidermis,Trunk Epidermis,Head Epidermis
170056,360071,370074,370075,20,a8.0021*,Head Epidermis,Trunk Epidermis,Head Epidermis
170062,510118,520119,520120,35,a8.0025*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
170063,460104,470107,470108,30,a8.0026*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
170066,370091,380098,380099,21,a8.0024*,Head Epidermis,Trunk Epidermis,Head Epidermis
170067,370092,380100,380101,21,a8.0023*,Head Epidermis,Trunk Epidermis,Head Epidermis
180026,510049,520049,520050,34,a8.0025_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
180027,460044,470044,470045,29,a8.0026_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
180061,360075,370080,370081,19,a8.0023_,Head Epidermis,Trunk Epidermis,Head Epidermis
180066,380094,390094,390095,21,a8.0029_,Head Epidermis,Trunk Epidermis,Head Epidermis
180067,380095,390096,390097,21,a8.0030_,Head Epidermis,Trunk Epidermis,Head Epidermis
180075,380109,390111,390112,21,a8.0027*,Head Epidermis,Trunk Epidermis,Head Epidermis
180076,370101,380110,380111,20,a8.0028*,Head Epidermis,Trunk Epidermis,Head Epidermis
180077,380112,390115,390116,21,a8.0031_,Head Epidermis,Trunk Epidermis,Head Epidermis
180078,380113,390117,390118,21,a8.0032_,Head Epidermis,Trunk Epidermis,Head Epidermis
180088,380129,390134,390135,21,a8.0031*,Head Epidermis,Trunk Epidermis,Head Epidermis
180089,380130,390136,390137,21,a8.0032*,Head Epidermis,Trunk Epidermis,Head Epidermis
180090,380131,390138,390139,21,a8.0029*,Head Epidermis,Trunk Epidermis,Head Epidermis
180091,380132,390140,390141,21,a8.0030*,Head Epidermis,Trunk Epidermis,Head Epidermis
180096,380142,390153,390154,21,b8.0026*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
180097,380143,390155,390156,21,b8.0025*,0,0,Tail Epidermis
180100,360130,370136,370137,19,a8.0024_,Head Epidermis,Trunk Epidermis,Head Epidermis
190010,440016,450017,450018,26,a8.0012_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
190011,560019,570019,570020,38,a8.0011_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
190025,530045,540044,540045,35,b8.0017_,0,0,0
190026,440037,450038,450039,26,b8.0018_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
190043,380053,390054,390055,20,b8.0021_,0,0,Tail Epidermis
190044,390056,400057,400058,21,b8.0022_,0,0,Tail Epidermis
190051,390066,400068,400069,21,b8.0024_,0,Mediolateral Tail Epidermis,Tail Epidermis
190052,390067,400070,400071,21,b8.0023_,Medio-Lateral Tail Epidermis,0,Tail Epidermis
190059,430081,440082,440083,25,a8.0012*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
190060,520102,530103,530105,34,a8.0011*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
190072,390098,400104,400105,21,b8.0030_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
190073,390099,400106,400107,21,b8.0029_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
190085,540156,550152,550153,36,b8.0017*,0,0,0
190086,440132,450135,450136,26,b8.0018*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
190088,400131,410132,410133,22,b8.0032_,0,0,0
190089,390124,400132,400133,21,b8.0031_,0,0,0
190092,400139,410142,410143,22,b8.0028*,0,0,Tail Epidermis
190093,390130,400140,400141,21,b8.0027*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
190101,380137,390146,390147,20,b8.0030*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
190102,370129,380138,380139,19,b8.0029*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
200034,580055,590055,590056,39,b8.0019_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
200035,460048,470049,470050,27,b8.0020_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
200069,390090,400095,400096,20,b8.0025_,0,0,Tail Epidermis
200070,400097,410096,410097,21,b8.0026_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
200080,460119,470123,470124,27,b8.0020*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
200081,530141,540141,540142,34,b8.0019*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
200097,390127,400136,400137,20,b8.0024*,0,Mediolateral Tail Epidermis,Tail Epidermis
200098,400138,410140,410141,21,b8.0023*,Medio-Lateral Tail Epidermis,0,Tail Epidermis
200106,400152,410156,410157,21,b8.0032*,0,0,0
200107,400153,410158,410159,21,b8.0031*,0,0,0
200108,720275,730277,730278,53,b8.0015*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
200109,740284,750289,750290,55,b8.0016*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
200113,400160,410166,410167,21,b8.0022*,0,0,Tail Epidermis
200114,400162,410170,410171,21,b8.0021*,0,0,Tail Epidermis
210064,750153,760158,760159,55,b8.0015_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
210065,750154,760160,760161,55,b8.0016_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
210101,430188,440189,440190,23,b8.0028_,0,0,Tail Epidermis
210102,410197,420189,420146,21,b8.0027_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
290077,810227,820233,820234,53,b9.0015*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
290078,830237,840239,840240,55,b9.0016*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
300078,820236,830238,830239,53,b9.0013*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
300079,850245,860248,860249,56,b9.0014*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
310032,830092,840093,840094,53,b9.0015_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
310033,880098,0,0,58,b9.0016_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
310034,820094,830094,830095,52,b9.0013_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
310035,840098,850099,850100,54,b9.0014_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
330004,750006,760006,760007,43,a8.0010_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
330005,810008,820008,820009,49,a8.0009_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
340038,770091,780091,780092,44,a8.0010*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
340039,790094,800093,800094,46,a8.0009*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
350006,740008,750363,750364,40,a8.0004_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
350007,850010,860010,860011,51,a8.0003_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
350019,700034,710034,710035,36,a8.0004*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
350020,830043,840043,840044,49,a8.0003*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
350028,810068,820070,820071,47,a8.0002*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
350029,850398,860397,860406,51,a8.0001*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
360010,750015,760014,760015,40,a9.0032_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
360011,840017,850017,850018,49,a9.0031_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
360012,660250,670281,670282,31,a9.0016_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
360013,720015,730016,730017,37,a9.0015_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
360014,620015,630015,630016,27,a9.0014_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
360015,690017,700018,700019,34,a9.0013_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
360022,870041,880041,880042,52,a8.0002_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
360023,850041,860042,860043,50,a8.0001_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
360037,800073,810075,810076,45,b8.0002_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
360038,780075,790075,790076,43,b8.0001_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
360055,790114,800114,800115,44,b8.0003_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
360056,770114,780114,780115,42,b8.0004_,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
360065,800143,810146,810147,45,a9.0031*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
360066,740132,750133,750134,39,a9.0032*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
370029,640220,650225,650226,28,a9.0014*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
370030,700043,710044,710045,34,a9.0013*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
370052,650073,660075,660076,29,a9.0041_,Head Epidermis,Trunk Epidermis,Head Epidermis
370053,650074,660077,660078,29,a9.0042_,Head Epidermis,Trunk Epidermis,Head Epidermis
370054,640075,650075,650076,28,a9.0043_,Head Epidermis,Trunk Epidermis,Head Epidermis
370055,630076,640076,640077,27,a9.0044_,Head Epidermis,Trunk Epidermis,Head Epidermis
370066,720119,730122,730123,36,a9.0030*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
370067,690110,700112,700113,33,a9.0029*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
370074,640107,650108,650109,28,a9.0041*,Head Epidermis,Trunk Epidermis,Head Epidermis
370075,640108,650110,650111,28,a9.0042*,Head Epidermis,Trunk Epidermis,Head Epidermis
370078,810172,820177,820178,45,b8.0003*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
370079,790168,800169,800170,43,b8.0004*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
370080,650222,660239,660240,29,a9.0045_,Head Epidermis,Trunk Epidermis,Head Epidermis
370081,650116,660121,660122,29,a9.0046_,Head Epidermis,Trunk Epidermis,Head Epidermis
370136,650211,660227,660228,29,a9.0047_,Head Epidermis,Trunk Epidermis,Head Epidermis
370137,640208,650212,650213,28,a9.0048_,Head Epidermis,Trunk Epidermis,Head Epidermis
370143,800345,810349,810350,44,b8.0001*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
370144,810351,820358,820359,45,b8.0002*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
380009,720010,730010,730011,35,a9.0030_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
380010,690011,700011,700012,32,a9.0029_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
380033,650041,660041,660042,28,a9.0016*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
380034,720049,730052,730053,35,a9.0015*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
380068,660097,670098,670099,29,a9.0055_,Head Epidermis,Trunk Epidermis,Head Epidermis
380069,660098,670100,670101,29,a9.0056_,Head Epidermis,Trunk Epidermis,Head Epidermis
380074,690113,700116,700117,32,b9.0009*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
380075,710124,720127,720128,34,b9.0010*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
380078,650106,660110,660111,28,a9.0043*,Head Epidermis,Trunk Epidermis,Head Epidermis
380079,660112,670115,670116,29,a9.0044*,Head Epidermis,Trunk Epidermis,Head Epidermis
380098,640132,650135,650136,27,a9.0047*,Head Epidermis,Trunk Epidermis,Head Epidermis
380099,650137,660144,660145,28,a9.0048*,Head Epidermis,Trunk Epidermis,Head Epidermis
380100,660146,670153,670154,29,a9.0045*,Head Epidermis,Trunk Epidermis,Head Epidermis
380101,650139,660147,660148,28,a9.0046*,Head Epidermis,Trunk Epidermis,Head Epidermis
380110,670169,680183,680184,30,a9.0055*,Head Epidermis,Trunk Epidermis,Head Epidermis
380111,670170,680185,680186,30,a9.0056*,Head Epidermis,Trunk Epidermis,Head Epidermis
380138,630191,640192,640193,26,b9.0058*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
380139,640194,650197,650198,27,b9.0057*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
390028,750042,760042,760043,37,b9.0010_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
390029,710038,720038,720039,33,b9.0009_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
390054,700073,710076,710077,32,b9.0041_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
390055,660071,670070,670071,28,b9.0042_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
390068,670096,680100,680101,29,a9.0053_,Head Epidermis,Trunk Epidermis,Head Epidermis
390069,670097,680102,680103,29,a9.0054_,Head Epidermis,Trunk Epidermis,Head Epidermis
390094,670137,680146,680147,29,a9.0057_,Head Epidermis,Trunk Epidermis,Head Epidermis
390095,670138,680148,680149,29,a9.0058_,Head Epidermis,Trunk Epidermis,Head Epidermis
390096,660135,670139,670140,28,a9.0059_,Head Epidermis,Trunk Epidermis,Head Epidermis
390097,670141,680152,680153,29,a9.0060_,Head Epidermis,Trunk Epidermis,Head Epidermis
390111,670167,680179,680180,29,a9.0053*,Head Epidermis,Trunk Epidermis,Head Epidermis
390112,670168,680181,680182,29,a9.0054*,Head Epidermis,Trunk Epidermis,Head Epidermis
390115,660164,670171,670172,28,a9.0061_,Head Epidermis,Trunk Epidermis,Head Epidermis
390116,660165,670173,670174,28,a9.0062_,Head Epidermis,Trunk Epidermis,Head Epidermis
390117,670175,680191,680192,29,a9.0063_,Head Epidermis,Trunk Epidermis,Head Epidermis
390118,660167,670176,670177,28,a9.0064_,Head Epidermis,Trunk Epidermis,Head Epidermis
390125,870282,880287,880288,49,b8.0009*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
390126,860284,870283,870284,48,b8.0010*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
390134,660190,670201,670202,28,a9.0062*,Head Epidermis,Trunk Epidermis,Head Epidermis
390135,650180,660191,660192,27,a9.0061*,Head Epidermis,Trunk Epidermis,Head Epidermis
390136,660193,670205,670206,28,a9.0064*,Head Epidermis,Trunk Epidermis,Head Epidermis
390137,660194,670207,670208,28,a9.0063*,Head Epidermis,Trunk Epidermis,Head Epidermis
390138,650183,660195,660196,27,a9.0057*,Head Epidermis,Trunk Epidermis,Head Epidermis
390139,660197,670211,670212,28,a9.0058*,Head Epidermis,Trunk Epidermis,Head Epidermis
390140,670213,680235,680236,29,a9.0060*,Head Epidermis,Trunk Epidermis,Head Epidermis
390141,670214,680237,680238,29,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
390146,670221,680246,680247,29,b9.0060*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
390147,660207,670222,670223,28,b9.0059*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
390153,650203,660216,660217,27,b9.0051*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
390154,650204,660218,660219,27,b9.0052*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
390155,720298,730300,730301,34,b9.0049*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
390156,650206,660221,660222,27,b9.0050*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
400057,670072,680073,680074,28,b9.0043_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
400058,650072,660073,660074,26,b9.0044_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
400068,680094,690094,690095,29,b9.0047_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
400069,670093,680095,680096,28,b9.0048_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
400070,700100,710104,710105,31,b9.0045_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
400071,670095,680098,680099,28,b9.0046_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
