Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
500025,850042,860041,860042,36,a9.0044_,Head Epidermis,Trunk Epidermis,Head Epidermis
500080,790117,800122,800123,30,b9.0059_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
500081,810129,820133,820134,32,b9.0060_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
500084,830142,840141,840142,34,b9.0063_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
500085,810135,820140,820141,32,b9.0064_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
500105,830175,840176,840177,34,a9.0057*,Head Epidermis,Trunk Epidermis,Head Epidermis
500106,830176,840178,840179,34,a9.0058*,Head Epidermis,Trunk Epidermis,Head Epidermis
500107,830177,840180,840181,34,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
500108,830178,840182,840183,34,a9.0060*,Head Epidermis,Trunk Epidermis,Head Epidermis
500111,850195,860197,860198,36,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
500112,890219,0,0,40,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
500118,830192,840197,840198,34,a9.0053*,Head Epidermis,Trunk Epidermis,Head Epidermis
500119,830193,840199,840200,34,a9.0054*,Head Epidermis,Trunk Epidermis,Head Epidermis
500120,820191,830194,830195,33,a9.0055*,Head Epidermis,Trunk Epidermis,Head Epidermis
500121,830196,840203,840204,34,a9.0056*,Head Epidermis,Trunk Epidermis,Head Epidermis
500130,800188,810197,810198,31,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
500131,810199,820209,820210,32,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510026,830041,840041,840042,33,a9.0041_,Head Epidermis,Trunk Epidermis,Head Epidermis
510027,830042,840043,840044,33,a9.0042_,Head Epidermis,Trunk Epidermis,Head Epidermis
510028,830043,840045,840046,33,a9.0045_,Head Epidermis,Trunk Epidermis,Head Epidermis
510029,840047,850049,850050,34,a9.0046_,Head Epidermis,Trunk Epidermis,Head Epidermis
510101,780135,790134,790135,28,b9.0055_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510102,810153,820160,820161,31,b9.0056_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510107,840171,850177,850178,34,a9.0061*,Head Epidermis,Trunk Epidermis,Head Epidermis
510108,840172,850179,850180,34,a9.0062*,Head Epidermis,Trunk Epidermis,Head Epidermis
510109,830173,840173,840174,33,a9.0063*,Head Epidermis,Trunk Epidermis,Head Epidermis
510110,840175,850183,850184,34,a9.0064*,Head Epidermis,Trunk Epidermis,Head Epidermis
510158,890293,0,0,39,b8.0009*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
510159,890294,0,0,39,b8.0010*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
520008,840014,850015,850016,33,a9.0053_,Head Epidermis,Trunk Epidermis,Head Epidermis
520009,850017,860016,860017,34,a9.0054_,Head Epidermis,Trunk Epidermis,Head Epidermis
520010,850018,860018,860019,34,a9.0055_,Head Epidermis,Trunk Epidermis,Head Epidermis
520011,860020,870020,870021,35,a9.0056_,Head Epidermis,Trunk Epidermis,Head Epidermis
520032,840048,850051,850052,33,a9.0047_,Head Epidermis,Trunk Epidermis,Head Epidermis
520033,840049,850053,850054,33,a9.0048_,Head Epidermis,Trunk Epidermis,Head Epidermis
520052,890092,0,0,38,a8.0002_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
520053,890093,0,0,38,a8.0001_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
520069,840104,850109,850110,33,a9.0045*,Head Epidermis,Trunk Epidermis,Head Epidermis
520070,850111,860111,860112,34,a9.0046*,Head Epidermis,Trunk Epidermis,Head Epidermis
530063,870106,880112,880113,35,a9.0063_,Head Epidermis,Trunk Epidermis,Head Epidermis
530064,870107,880114,880115,35,a9.0064_,Head Epidermis,Trunk Epidermis,Head Epidermis
540020,890036,0,0,36,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
540021,890037,0,0,36,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
540061,880102,890104,890105,35,a9.0057_,Head Epidermis,Trunk Epidermis,Head Epidermis
540062,880103,890106,890107,35,a9.0058_,Head Epidermis,Trunk Epidermis,Head Epidermis
540063,860097,870101,870102,33,a9.0059_,Head Epidermis,Trunk Epidermis,Head Epidermis
540064,870103,880106,880107,34,a9.0060_,Head Epidermis,Trunk Epidermis,Head Epidermis
540065,870104,880108,880109,34,a9.0062_,Head Epidermis,Trunk Epidermis,Head Epidermis
540066,870105,880110,880111,34,a9.0061_,Head Epidermis,Trunk Epidermis,Head Epidermis
550075,880126,890130,890131,34,a9.0047*,Head Epidermis,Trunk Epidermis,Head Epidermis
550076,870119,880127,880128,33,a9.0048*,Head Epidermis,Trunk Epidermis,Head Epidermis
550131,880219,890224,890225,34,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
550132,870211,880220,880221,33,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560026,860039,870040,870041,31,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560027,870042,880042,880043,32,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
570038,860056,870058,870059,30,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
570039,820048,0,0,26,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
590023,890038,0,0,31,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
590024,890039,0,0,31,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
590192,890321,0,0,31,b9.0011_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
590193,890322,0,0,31,b9.0012_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
610003,890004,0,0,29,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610004,890005,0,0,29,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610042,890066,0,0,29,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610043,890067,0,0,29,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610082,890134,0,0,29,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610083,890135,0,0,29,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610085,890138,0,0,29,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
610086,890139,0,0,29,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
610092,890146,0,0,29,a9.0026*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
610093,890147,0,0,29,a9.0025*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
610124,890197,0,0,29,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
610125,890198,0,0,29,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
620002,890002,0,0,28,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620003,890003,0,0,28,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620006,890006,0,0,28,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620007,890007,0,0,28,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620008,890008,0,0,28,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620009,890009,0,0,28,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620044,890064,0,0,28,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620045,890065,0,0,28,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620088,890136,0,0,28,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620089,890137,0,0,28,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620154,890336,0,0,28,b9.0011*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
620155,890240,0,0,28,b9.0012*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
620162,890253,0,0,28,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
620163,890254,0,0,28,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
630011,890012,0,0,27,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630012,890013,0,0,27,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
640095,890140,0,0,26,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640096,890141,0,0,26,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640103,890148,0,0,26,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640104,890149,0,0,26,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640148,890220,0,0,26,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
640149,890221,0,0,26,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
660025,890034,0,0,24,a9.0027_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660026,890035,0,0,24,a9.0028_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660135,890195,0,0,24,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
660136,890196,0,0,24,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
660154,890222,0,0,24,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
660155,890223,0,0,24,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
670211,890317,0,0,23,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670212,890318,0,0,23,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
680010,890010,0,0,22,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
680011,890011,0,0,22,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
680046,890060,0,0,22,b9.0034_,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
680047,890333,0,0,22,b9.0033_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
690214,890319,0,0,21,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
690215,890320,0,0,21,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
700023,890032,0,0,20,a9.0026_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
700024,890033,0,0,20,a9.0025_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
750186,890274,0,0,15,b10.0107*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750187,890275,0,0,15,b10.0108*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760209,890309,0,0,14,b10.0104*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
760210,890310,0,0,14,b10.0103*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770019,890023,0,0,13,a10.0028_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
770020,890024,0,0,13,a10.0027_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
770022,890027,0,0,13,a10.0032_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
770023,880028,890028,890029,12,a10.0031_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
770056,890072,0,0,13,a10.0032*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
770057,890073,0,0,13,a10.0031*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
770208,890307,0,0,13,b10.0099*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770209,890308,0,0,13,b10.0100*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770212,890311,0,0,13,b10.0102*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770213,890312,0,0,13,b10.0101*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
780054,890068,0,0,12,a10.0028*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
780055,890069,0,0,12,a10.0027*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
780186,890270,0,0,12,b10.0111*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
780187,890271,0,0,12,b10.0112*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
780188,890272,0,0,12,b10.0105*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
780189,890273,0,0,12,b10.0106*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
780205,890297,0,0,12,b10.0083*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
780206,890298,0,0,12,b10.0084*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790134,890189,0,0,11,b10.0109_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790135,890190,0,0,11,b10.0110_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790185,890268,0,0,11,b10.0109*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790186,890269,0,0,11,b10.0110*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790199,890288,0,0,11,b10.0114*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790200,890289,0,0,11,b10.0113*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790201,890290,0,0,11,b10.0116*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790202,890291,0,0,11,b10.0115*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790211,890301,0,0,11,b10.0088*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790212,890302,0,0,11,b10.0087*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800059,890076,0,0,10,b10.0020_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
800060,890077,0,0,10,b10.0019_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
800061,890078,0,0,10,b10.0018_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
800062,890079,0,0,10,b10.0017_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
800063,890080,0,0,10,b10.0092_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800064,890081,0,0,10,b10.0091_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800067,890086,0,0,10,b10.0093_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800068,890087,0,0,10,b10.0094_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800077,890098,0,0,10,b10.0083_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800078,890099,0,0,10,b10.0084_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800080,890102,0,0,10,b10.0087_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800081,890103,0,0,10,b10.0088_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800122,890160,0,0,10,b10.0118_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800123,890161,0,0,10,b10.0117_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800125,890164,0,0,10,b10.0115_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800126,890165,0,0,10,b10.0116_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800131,890174,0,0,10,b10.0122_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800132,890175,0,0,10,b10.0121_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800139,890183,0,0,10,b10.0099_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800140,890184,0,0,10,b10.0100_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800142,890187,0,0,10,b10.0103_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800143,890188,0,0,10,b10.0104_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800170,890228,0,0,10,b9.0008*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
800171,890229,0,0,10,b9.0007*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
800183,890249,0,0,10,b10.0122*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800184,890250,0,0,10,b10.0121*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800209,890284,0,0,10,b10.0118*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800210,890285,0,0,10,b10.0117*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810066,890082,0,0,9,b10.0090_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810067,890083,0,0,9,b10.0089_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810095,890123,0,0,9,a10.0081*,Head Epidermis,Trunk Epidermis,Head Epidermis
810096,890337,0,0,9,a10.0082*,Head Epidermis,Trunk Epidermis,Head Epidermis
810122,890156,0,0,9,a10.0058*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
810123,890157,0,0,9,a10.0057*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
810132,890166,0,0,9,b10.0113_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810133,890167,0,0,9,b10.0114_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810147,890185,0,0,9,b10.0101_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810148,890186,0,0,9,b10.0102_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810154,890193,0,0,9,b10.0107_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810155,890194,0,0,9,b10.0108_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810193,890251,0,0,9,b10.0124*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810194,890252,0,0,9,b10.0123*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810197,890256,0,0,9,b10.0069*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810198,890257,0,0,9,b10.0070*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810216,890276,0,0,9,b10.0094*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810217,890277,0,0,9,b9.0046*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810218,890278,0,0,9,b10.0090*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810219,890279,0,0,9,b10.0089*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810224,890286,0,0,9,b10.0120*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810225,890287,0,0,9,b10.0119*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820068,890084,0,0,8,b10.0096_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820069,890085,0,0,8,b10.0095_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820098,890124,0,0,8,a10.0084*,Head Epidermis,Trunk Epidermis,Head Epidermis
820099,890125,0,0,8,a10.0083*,Head Epidermis,Trunk Epidermis,Head Epidermis
820133,890162,0,0,8,b10.0119_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820134,890163,0,0,8,b10.0120_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820140,890170,0,0,8,b10.0128_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820141,890171,0,0,8,b10.0127_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820142,890172,0,0,8,b10.0124_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820143,890173,0,0,8,b10.0123_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820160,890191,0,0,8,b10.0112_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820161,890192,0,0,8,b10.0111_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820197,890245,0,0,8,b10.0126*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820198,890246,0,0,8,b10.0125*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820199,890247,0,0,8,b10.0128*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820200,890248,0,0,8,b10.0127*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820209,890258,0,0,8,b10.0071*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820210,890259,0,0,8,b10.0072*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820231,890280,0,0,8,b10.0095*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820232,890281,0,0,8,b10.0096*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820233,890282,0,0,8,b10.0093*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820234,890283,0,0,8,b10.0094*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830021,890025,0,0,7,a10.0026_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830022,890026,0,0,7,a10.0025_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830084,890100,0,0,7,b10.0085_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830085,890101,0,0,7,b10.0086_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830097,890121,0,0,7,a10.0087*,Head Epidermis,Trunk Epidermis,Head Epidermis
830098,890122,0,0,7,a10.0088*,Head Epidermis,Trunk Epidermis,Head Epidermis
830194,890236,0,0,7,a10.0109*,Head Epidermis,Trunk Epidermis,Head Epidermis
830195,890237,0,0,7,a10.0110*,Head Epidermis,Trunk Epidermis,Head Epidermis
830258,890303,0,0,7,b10.0085*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830259,890304,0,0,7,b10.0086*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840041,890048,0,0,6,a10.0082_,Head Epidermis,Trunk Epidermis,Head Epidermis
840042,890049,0,0,6,a10.0081_,Head Epidermis,Trunk Epidermis,Head Epidermis
840043,890050,0,0,6,a10.0084_,Head Epidermis,Trunk Epidermis,Head Epidermis
840044,890051,0,0,6,a10.0083_,Head Epidermis,Trunk Epidermis,Head Epidermis
840045,890052,0,0,6,a10.0090_,Head Epidermis,Trunk Epidermis,Head Epidermis
840046,890053,0,0,6,a10.0089_,Head Epidermis,Trunk Epidermis,Head Epidermis
840141,890168,0,0,6,b10.0126_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840142,890169,0,0,6,b10.0125_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840173,890203,0,0,6,a10.0125*,Head Epidermis,Trunk Epidermis,Head Epidermis
840174,890204,0,0,6,a10.0126*,Head Epidermis,Trunk Epidermis,Head Epidermis
840176,890207,0,0,6,a10.0113*,Head Epidermis,Trunk Epidermis,Head Epidermis
840177,890208,0,0,6,a10.0114*,Head Epidermis,Trunk Epidermis,Head Epidermis
840178,890209,0,0,6,a10.0115*,Head Epidermis,Trunk Epidermis,Head Epidermis
840179,890210,0,0,6,a10.0116*,Head Epidermis,Trunk Epidermis,Head Epidermis
840180,890211,0,0,6,a10.0117*,Head Epidermis,Trunk Epidermis,Head Epidermis
840181,890212,0,0,6,a10.0118*,Head Epidermis,Trunk Epidermis,Head Epidermis
840182,890213,0,0,6,a10.0120*,Head Epidermis,Trunk Epidermis,Head Epidermis
840183,890214,0,0,6,a10.0119*,Head Epidermis,Trunk Epidermis,Head Epidermis
840197,890232,0,0,6,a10.0105*,Head Epidermis,Trunk Epidermis,Head Epidermis
840198,890233,0,0,6,a10.0106*,Head Epidermis,Trunk Epidermis,Head Epidermis
840199,890234,0,0,6,a10.0107*,Head Epidermis,Trunk Epidermis,Head Epidermis
840200,890235,0,0,6,a10.0108*,Head Epidermis,Trunk Epidermis,Head Epidermis
840203,890238,0,0,6,a10.0111*,Head Epidermis,Trunk Epidermis,Head Epidermis
840204,890239,0,0,6,a10.0112*,Head Epidermis,Trunk Epidermis,Head Epidermis
840207,890241,0,0,6,b10.0019*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
840208,890242,0,0,6,b10.0020*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
840209,890243,0,0,6,b10.0018*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
840210,890244,0,0,6,b10.0017*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
