Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
470075,760112,770122,770123,30,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
470076,770124,780125,780126,31,a9.0058*,Head Epidermis,Trunk Epidermis,Head Epidermis
470077,780127,790132,790133,32,a9.0057*,Head Epidermis,Trunk Epidermis,Head Epidermis
470078,770126,780128,780129,31,a9.0063*,Head Epidermis,Trunk Epidermis,Head Epidermis
470079,770127,780130,780131,31,a9.0064*,Head Epidermis,Trunk Epidermis,Head Epidermis
470080,760117,770128,770129,30,a9.0061*,Head Epidermis,Trunk Epidermis,Head Epidermis
470081,770130,780134,780135,31,a9.0062*,Head Epidermis,Trunk Epidermis,Head Epidermis
470111,820210,830211,830212,36,a9.0029*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
470112,900215,910215,910216,44,a9.0030*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
470119,760178,770195,770196,30,a9.0048*,Head Epidermis,Trunk Epidermis,Head Epidermis
470120,750174,760179,760180,29,a9.0047*,Head Epidermis,Trunk Epidermis,Head Epidermis
470136,760209,770227,770228,30,a9.0046_,Head Epidermis,Trunk Epidermis,Head Epidermis
470137,750203,760210,760211,29,a9.0045_,Head Epidermis,Trunk Epidermis,Head Epidermis
470138,750204,760212,760213,29,a9.0048_,Head Epidermis,Trunk Epidermis,Head Epidermis
470139,760214,770233,770234,30,a9.0047_,Head Epidermis,Trunk Epidermis,Head Epidermis
470152,790276,800284,800285,33,a9.0056_,Head Epidermis,Trunk Epidermis,Head Epidermis
470153,790277,800286,800287,33,a9.0055_,Head Epidermis,Trunk Epidermis,Head Epidermis
470159,930335,940340,940341,47,a9.0027_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
470160,900328,910334,910335,44,a9.0028_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
470164,960357,970362,970363,50,a9.0031_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
470165,890334,900338,900339,43,a9.0032_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
480002,780002,790002,790003,31,b9.0050*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
480003,820004,830004,830005,35,b9.0049*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
480006,870009,880009,880010,40,b9.0053*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
480007,760009,770009,770010,29,b9.0054*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
480022,780028,790029,790030,31,b9.0044*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
480023,760028,770029,770030,29,b9.0043*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
480086,790146,800147,800148,32,a9.0056*,Head Epidermis,Trunk Epidermis,Head Epidermis
480087,800149,810148,810149,33,a9.0055*,Head Epidermis,Trunk Epidermis,Head Epidermis
480097,770151,780157,780158,30,a9.0064_,Head Epidermis,Trunk Epidermis,Head Epidermis
480098,770152,780159,780160,30,a9.0063_,Head Epidermis,Trunk Epidermis,Head Epidermis
480099,760141,770153,770154,29,a9.0062_,Head Epidermis,Trunk Epidermis,Head Epidermis
480100,760142,770155,770156,29,a9.0061_,Head Epidermis,Trunk Epidermis,Head Epidermis
480101,770157,780165,780166,30,a9.0060_,Head Epidermis,Trunk Epidermis,Head Epidermis
480102,770158,780167,780168,30,a9.0059_,Head Epidermis,Trunk Epidermis,Head Epidermis
480103,780169,790176,790177,31,a9.0058_,Head Epidermis,Trunk Epidermis,Head Epidermis
480104,780170,790178,790179,31,a9.0057_,Head Epidermis,Trunk Epidermis,Head Epidermis
480125,760176,770191,770192,29,a9.0046*,Head Epidermis,Trunk Epidermis,Head Epidermis
480126,760177,770193,770194,29,a9.0045*,Head Epidermis,Trunk Epidermis,Head Epidermis
480149,780247,790256,790257,31,a9.0042_,Head Epidermis,Trunk Epidermis,Head Epidermis
480150,790258,800265,800266,32,a9.0041_,Head Epidermis,Trunk Epidermis,Head Epidermis
480163,790278,800288,800289,32,a9.0054_,Head Epidermis,Trunk Epidermis,Head Epidermis
480164,790279,800290,800291,32,a9.0053_,Head Epidermis,Trunk Epidermis,Head Epidermis
490089,800150,810150,810151,32,a9.0054*,Head Epidermis,Trunk Epidermis,Head Epidermis
490090,800151,810152,810153,32,a9.0053*,Head Epidermis,Trunk Epidermis,Head Epidermis
490131,790218,800221,800222,31,a9.0042*,Head Epidermis,Trunk Epidermis,Head Epidermis
490132,810227,820231,820232,33,a9.0041*,Head Epidermis,Trunk Epidermis,Head Epidermis
490133,790220,800224,800225,31,a9.0044*,Head Epidermis,Trunk Epidermis,Head Epidermis
490134,800226,810230,810231,32,a9.0043*,Head Epidermis,Trunk Epidermis,Head Epidermis
490152,790254,800260,800261,31,a9.0044_,Head Epidermis,Trunk Epidermis,Head Epidermis
490153,800262,810267,810268,32,a9.0043_,Head Epidermis,Trunk Epidermis,Head Epidermis
490173,960402,970409,970410,48,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
490174,870321,880322,880323,39,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
490177,960348,970351,970352,48,a9.0025_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
490178,920339,930339,930340,44,a9.0026_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
500085,850146,860147,860148,36,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
500086,870147,880148,880149,38,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
500172,960339,970341,970342,47,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
500173,1620554,0,0,113,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
500181,960354,970358,970359,47,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
500182,890331,900334,900335,40,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
510055,830355,0,0,33,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510056,780082,790085,790086,28,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510136,960252,970252,970253,46,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
510137,950252,960253,960254,45,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
510144,790233,800238,800239,29,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510145,770216,780225,780226,27,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
520071,1050132,1060132,1060133,54,b9.0012*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
520072,1030422,0,0,52,b9.0011*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
520147,820254,830257,830258,31,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
520148,820255,0,0,31,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
520150,960278,970279,970280,45,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
520151,950277,960279,960280,44,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
520152,900267,910269,910270,39,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
520153,850264,860266,860267,34,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
520186,1000358,1010362,1010363,49,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
520187,920341,930342,930343,41,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
540058,830091,840091,840092,30,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
540059,850092,860093,860094,32,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560126,1060239,1070243,1070244,51,b9.0011_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
560127,1080249,1090254,1090255,53,b9.0012_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
570095,890160,900160,900161,33,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
570096,880161,890161,890162,32,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
570167,850285,860289,860290,29,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
570168,860291,870291,870292,30,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
570202,870344,880346,880347,31,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
570203,880348,890350,890351,32,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
570205,890354,900360,900361,33,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
570206,850342,860347,860348,29,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580085,1120195,1130202,1130203,55,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
580086,1100180,1110190,1110191,53,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
580164,890285,900286,900287,32,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580165,850282,860285,860286,28,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580180,900318,910322,910323,33,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
580181,890317,900319,900320,32,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
590166,950302,960305,960306,37,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590167,1000310,1010312,1010313,42,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590206,1140487,1150506,1150507,56,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590207,1020394,1030396,1030397,44,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590210,940379,950380,950381,36,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590211,990394,1000394,1000395,41,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610060,1070110,1080113,1080114,47,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
610061,1100126,1110131,1110132,50,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
610174,970314,980314,980315,37,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610175,1000317,1010320,1010321,40,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620079,1100160,1110169,1110170,49,b9.0008_,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
620080,1090153,1100161,1100162,48,b9.0007_,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
620115,1080215,1090219,1090220,47,b9.0003_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
620116,1050207,1060208,1060209,44,b9.0004_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
620190,980341,990342,990343,37,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
620191,1620662,0,0,101,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630057,1300137,1310132,1310133,68,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
630058,940412,0,0,32,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
630098,1000167,1010168,1010169,38,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630099,1200266,1210270,1210271,58,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630155,1310441,1320440,1320441,69,b9.0034_,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
630156,1380439,1390437,1390438,76,b9.0033_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
630159,1100316,1110329,1110330,48,b9.0038_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
630160,1160561,1170576,1170577,54,b9.0037_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
640152,1100303,1110316,1110317,47,a9.0008*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
640153,1110318,1120331,1120332,48,a9.0007*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
650079,1150192,1160196,1160197,51,b9.0005_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
650080,1110168,1120173,1120174,47,b9.0006_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
680185,1110373,1120388,1120389,44,a9.0008_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
680186,1270516,1280517,1280518,60,a9.0007_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
690020,1620663,0,0,94,0,Germ Line,germ line,Germ Line
690021,1620034,0,0,94,0,Germ Line,germ line,Germ Line
700230,1180565,1190572,1190573,49,a9.0019_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
700231,1210603,1220607,1220608,52,a9.0020_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
710072,1180181,1190182,1190183,48,b9.0008*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
710073,1200186,1210187,1210188,50,b9.0007*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
710075,1140180,1150180,1150181,44,b10.0018*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
710076,1160186,1170187,1170188,46,b10.0017*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
710080,1160191,1170193,1170194,46,b9.0028_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
710081,1140187,1150188,1150189,44,b9.0027_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
710154,1240423,1250421,1250422,54,a9.0001_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
710155,1230422,1240424,1240425,53,a9.0002_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
720004,1060006,1070006,1070007,35,b10.0103*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
720005,1040007,1050007,1050008,33,b10.0104*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
720075,1220190,1230186,1230187,51,b9.0006*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
720076,1220191,1230188,1230189,51,b9.0005*,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
730006,1620688,0,0,90,b10.0101*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
730007,1090008,1100008,1100009,37,b10.0102*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
730031,1050048,1060048,1060049,33,b10.0108_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
730032,1060050,1070052,1070053,34,b10.0107_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
730035,1070058,1080057,1080058,35,b10.0109_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
730036,1070059,1080059,1080060,35,b10.0110_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
730040,1070066,1080067,1080068,35,b10.0101_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
730041,1070067,1080069,1080070,35,b10.0102_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
730132,1140276,1150285,1150286,42,b9.0002_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
730133,1160301,1170308,1170309,44,b9.0001_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
740010,1090013,1100014,1100015,36,b10.0109*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
740011,1070016,1080015,1080016,34,b10.0110*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
740027,1080041,1090042,1090043,35,b10.0093*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
740028,1110048,1120048,1120049,38,b10.0094*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
740035,1090057,1100060,1100061,36,b10.0111_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
740036,1080056,1090058,1090059,35,b10.0112_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
740041,1090068,1100073,1100074,36,b10.0103_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
740042,1100075,1110076,1110077,37,b10.0104_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
740050,1160095,1170095,1170096,43,b10.0115*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
740051,1130090,1140093,1140094,40,b10.0116*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
740089,1220196,1230194,1230195,49,b10.0020*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
740090,1210196,1220197,1220198,48,b10.0019*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
740139,1110245,1120251,1120252,38,b10.0087_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
740140,1100235,1110246,1110247,37,b10.0088_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
740144,1100241,1110254,1110255,37,b10.0098_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
740145,1120266,1130275,1130276,39,b10.0094_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
740153,1190354,1200358,1200359,46,b10.0018_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
740154,1170348,1180352,1180353,44,b10.0019_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
740155,1160341,1170349,1170350,43,b10.0020_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
740239,1150495,1160515,1160516,42,a10.0027_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
740240,1140478,1150496,1150497,41,a10.0028_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
740262,1210614,1220619,1220620,48,b10.0017_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
750012,1080017,1090016,1090017,34,b10.0111*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750013,1080018,1090018,1090019,34,b10.0112*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
750031,1130050,1140050,1140051,39,b10.0095*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750032,1150052,1160053,1160054,41,b10.0096*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750042,1110069,1120070,1120071,37,b10.0099_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
750043,1090065,1100069,1100070,35,b10.0100_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
750053,1350720,0,0,61,b10.0113*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
750054,1160566,1170613,1170614,42,b10.0114*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
750059,1100091,1110093,1110094,36,b10.0121*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750060,1100092,1110095,1110096,36,b10.0122*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750085,1100136,1110143,1110144,36,b10.0115_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
750086,1120150,1130155,1130156,38,b10.0116_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
750149,1110248,1120255,1120256,37,b10.0086_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750150,1110249,1120257,1120258,37,b10.0085_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750151,1110250,1120259,1120260,37,b10.0084_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750152,970210,980209,980271,23,b10.0083_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750156,1160319,1170327,1170328,42,b10.0096_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750157,1140296,1150306,1150307,40,b10.0095_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
750224,1150449,1160468,1160469,41,a10.0027*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
750225,1160470,1170482,1170483,42,a10.0028*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
750262,1280610,1290615,1290616,54,a9.0017*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
750263,1290617,1300615,1300616,55,a9.0018*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
760062,1120100,1130101,1130102,37,b10.0125*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760063,1120101,1130103,1130104,37,b10.0126*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760064,1110100,1120102,1120103,36,b10.0127*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760065,1100097,1110101,1110102,35,b10.0128*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760083,1080118,1090121,1090122,33,b10.0121_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760084,1110138,1120141,1120142,36,b10.0122_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760086,1130151,1140157,1140158,38,b10.0125_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760087,1130152,1140159,1140160,38,b10.0126_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760090,1100138,1110146,1110147,35,b10.0113_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
760091,1120153,1130159,1130160,37,b10.0114_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
760162,1120269,1130279,1130280,37,b10.0089_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760163,1150310,1160324,1160325,40,b10.0090_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
760179,1110290,1120301,1120302,36,a10.0093*,Head Epidermis,Trunk Epidermis,Head Epidermis
760180,1100277,1110291,1110292,35,a10.0094*,Head Epidermis,Trunk Epidermis,Head Epidermis
760193,1370422,1380422,1380423,62,a9.0005*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
760194,1580415,1590414,1590415,83,a9.0006*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
760210,1140386,1150403,1150404,39,a10.0090_,Head Epidermis,Trunk Epidermis,Head Epidermis
760211,1150405,0,0,40,a10.0089_,Head Epidermis,Trunk Epidermis,Head Epidermis
760212,1130370,1140388,1140389,38,a10.0095_,Head Epidermis,Trunk Epidermis,Head Epidermis
760213,1130371,1140390,1140391,38,a10.0096_,Head Epidermis,Trunk Epidermis,Head Epidermis
760230,1240515,1250515,1250516,49,a10.0031*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
760231,1210507,1220510,1220511,46,a10.0032*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
760263,1230579,1240581,1240582,48,a10.0031_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
760264,1200563,1210575,1210576,45,a10.0032_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
760278,1400621,1410624,1410625,65,a9.0017_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
760279,1460627,1470627,1470628,71,a9.0018_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
770009,1110011,1120010,1120011,35,b10.0107*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770010,1080013,1090011,1090012,32,b10.0108*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770029,1140541,1150555,1150556,38,b10.0086*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770030,1160045,1170045,1170046,40,b10.0085*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770035,1130052,1140053,1140054,37,b10.0089*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770036,1150055,1160057,1160058,39,b10.0090*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770037,1150056,1160059,1160060,39,b10.0091*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770038,1170061,1180061,1180062,41,b10.0092*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770062,1160101,1170101,1170102,40,b10.0117*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770063,1130094,1140098,1140099,37,b10.0118*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770066,1110097,1120098,1120099,35,b10.0123*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770067,1120486,1130497,1130498,36,b10.0124*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770088,1100127,1110133,1110134,34,b10.0123_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770089,1120138,1130141,1130142,36,b10.0124_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770092,1120143,1130147,1130148,36,b10.0127_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770093,1110140,1120144,1120145,35,b10.0128_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
770100,1130161,1140169,1140170,37,b10.0119_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
