Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
500124,810192,820197,820198,32,a9.0041_,Head Epidermis,Trunk Epidermis,Head Epidermis
500137,780185,790200,790201,29,b9.0062_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
500138,790202,800206,800207,30,b9.0061_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510003,820004,830004,830005,32,b8.0014*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
510042,850061,860065,860066,35,b9.0010*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
510043,830060,840061,840062,33,b9.0009*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
510084,830124,840128,840129,33,a9.0054*,Head Epidermis,Trunk Epidermis,Head Epidermis
510085,820123,830125,830126,32,a9.0053*,Head Epidermis,Trunk Epidermis,Head Epidermis
510097,810145,820144,820145,31,a9.0063*,Head Epidermis,Trunk Epidermis,Head Epidermis
510098,810146,820146,820147,31,a9.0064*,Head Epidermis,Trunk Epidermis,Head Epidermis
510099,790140,800142,800143,29,a9.0061*,Head Epidermis,Trunk Epidermis,Head Epidermis
510100,810149,820150,820151,31,a9.0062*,Head Epidermis,Trunk Epidermis,Head Epidermis
510109,820160,830163,830164,32,b9.0062_,Head Epidermis,Trunk Epidermis,Head Epidermis
510110,820161,830165,830166,32,b9.0061_,Head Epidermis,Trunk Epidermis,Head Epidermis
510112,820164,830170,830171,32,a9.0060_,Head Epidermis,Trunk Epidermis,Head Epidermis
510113,810162,820165,820166,31,a9.0059_,Head Epidermis,Trunk Epidermis,Head Epidermis
510120,820179,830186,830187,32,a9.0044*,Head Epidermis,Trunk Epidermis,Head Epidermis
510121,820180,830188,830189,32,a9.0043*,Head Epidermis,Trunk Epidermis,Head Epidermis
510126,810254,820261,820262,31,a9.0048_,Head Epidermis,Trunk Epidermis,Head Epidermis
510127,810258,820266,820267,31,a9.0047_,Head Epidermis,Trunk Epidermis,Head Epidermis
510133,810252,820258,820259,31,a9.0056_,Head Epidermis,Trunk Epidermis,Head Epidermis
510134,820199,830208,830209,32,a9.0055_,Head Epidermis,Trunk Epidermis,Head Epidermis
510135,830210,840217,840218,33,a9.0054_,Head Epidermis,Trunk Epidermis,Head Epidermis
510136,830211,840219,840220,33,a9.0053_,Head Epidermis,Trunk Epidermis,Head Epidermis
510149,820224,830234,830235,32,b9.0064_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510150,810219,820225,820226,31,b9.0063_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510157,890271,0,0,39,b8.0013*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
510159,820241,830252,830253,32,a9.0064_,Head Epidermis,Trunk Epidermis,Head Epidermis
510160,780215,790231,790232,28,a9.0063_,Head Epidermis,Trunk Epidermis,Head Epidermis
520097,830144,840148,840149,32,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
520098,820143,830145,830146,31,a9.0060*,Head Epidermis,Trunk Epidermis,Head Epidermis
520113,820162,830167,830168,31,a9.0058_,Head Epidermis,Trunk Epidermis,Head Epidermis
520114,830169,840174,840175,32,a9.0057_,Head Epidermis,Trunk Epidermis,Head Epidermis
520131,840204,850203,850204,33,a9.0046_,Head Epidermis,Trunk Epidermis,Head Epidermis
520132,830199,840205,840206,32,a9.0045_,Head Epidermis,Trunk Epidermis,Head Epidermis
520157,830242,840251,840252,32,b9.0061*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
520158,810225,820232,820233,30,b9.0062*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
520160,840257,850257,850258,33,a9.0057*,Head Epidermis,Trunk Epidermis,Head Epidermis
520161,830248,840258,840259,32,a9.0058*,Head Epidermis,Trunk Epidermis,Head Epidermis
530002,890002,0,0,37,b8.0009*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
530003,890003,0,0,37,b8.0010*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
530067,890096,0,0,37,b9.0057*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
530068,830090,840090,840091,31,b9.0058*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
530069,830091,840092,840093,31,b9.0059*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
530070,830092,840094,840095,31,b9.0060*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
530071,830093,840096,840097,31,b9.0063*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
530072,820094,830094,830095,30,b9.0064*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
540005,890006,0,0,36,b8.0009_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
540006,890007,0,0,36,b8.0010_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
550025,890031,0,0,35,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
550026,840029,850029,850030,30,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560017,890020,0,0,34,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
560018,890021,0,0,34,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
560029,860034,870034,870035,31,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560030,850034,860035,860036,30,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560095,860137,870137,870138,31,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
560096,880308,890311,890312,33,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
570185,870279,880280,880281,31,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
570186,860278,870280,870281,30,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580155,850229,860233,860234,28,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580156,890239,0,0,32,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580170,890264,0,0,32,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
580171,890265,0,0,32,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
590089,890128,0,0,31,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
590090,890129,0,0,31,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
590149,890228,0,0,31,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
590150,890229,0,0,31,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
590153,860231,870232,870233,28,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590154,890236,0,0,31,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600082,890118,0,0,30,a9.0025_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
600083,890119,0,0,30,a9.0026_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
600084,890120,0,0,30,a9.0027_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
600085,890121,0,0,30,a9.0028_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
600130,890189,0,0,30,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600131,890190,0,0,30,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600132,870190,880189,880190,28,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600133,890193,0,0,30,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600161,890240,0,0,30,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600162,890241,0,0,30,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610081,890114,0,0,29,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
610082,890115,0,0,29,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
610158,890232,0,0,29,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610159,890233,0,0,29,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620054,890077,0,0,28,a9.0025*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
620055,890078,0,0,28,a9.0026*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
620084,890116,0,0,28,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
620085,890117,0,0,28,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630053,890075,0,0,27,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630054,890076,0,0,27,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630096,890127,0,0,27,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630097,890293,0,0,27,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630136,890187,0,0,27,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630137,890188,0,0,27,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630172,890242,0,0,27,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630173,890243,0,0,27,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640049,890072,0,0,26,b9.0012*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
640050,890334,0,0,26,b9.0011*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
640174,890244,0,0,26,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640175,890245,0,0,26,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650024,890029,0,0,25,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
650025,890030,0,0,25,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
650135,890185,0,0,25,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650136,890186,0,0,25,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650164,890230,0,0,25,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
650165,890231,0,0,25,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
660028,890035,0,0,24,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
660029,890036,0,0,24,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
670020,890022,0,0,23,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
670021,890023,0,0,23,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
670035,890045,0,0,23,b9.0011_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
670036,890046,0,0,23,b9.0012_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
670107,890140,0,0,23,b9.0038_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
670108,890141,0,0,23,b9.0037_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
700185,890258,0,0,20,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
700186,890259,0,0,20,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
760037,890047,0,0,14,b10.0108*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760038,890048,0,0,14,b10.0107*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
760110,890142,0,0,14,b10.0087_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
760111,890143,0,0,14,b10.0088_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
770118,890314,0,0,13,b10.0089_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770119,890151,0,0,13,b10.0090_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
770152,890206,0,0,13,a10.0096*,Head Epidermis,Trunk Epidermis,Head Epidermis
770153,890207,0,0,13,a10.0095*,Head Epidermis,Trunk Epidermis,Head Epidermis
770186,890256,0,0,13,a9.0008_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
770187,890257,0,0,13,a9.0007_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
780042,890054,0,0,12,b10.0104*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
780043,890055,0,0,12,b10.0103*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
780049,890064,0,0,12,b10.0103_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
780050,890065,0,0,12,b10.0104_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
780067,890342,0,0,12,b10.0085*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
780068,890340,0,0,12,b10.0086*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
780085,890108,0,0,12,b10.0113_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
780086,890109,0,0,12,b10.0114_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
780117,890316,0,0,12,b10.0093_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
780118,890333,0,0,12,b10.0094_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
780212,890287,0,0,12,b10.0107_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
780213,890288,0,0,12,b10.0108_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790038,890049,0,0,11,b10.0106*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790039,890313,0,0,11,b10.0105*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790040,890050,0,0,11,b10.0110*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790041,890051,0,0,11,b10.0109*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790042,890052,0,0,11,b10.0111*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790043,890053,0,0,11,b10.0112*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790050,890060,0,0,11,b10.0109_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790051,890061,0,0,11,b10.0110_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790052,890062,0,0,11,b10.0100_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790053,890063,0,0,11,b10.0099_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790056,890066,0,0,11,b10.0101_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790057,890067,0,0,11,b10.0102_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790075,890083,0,0,11,b10.0087*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790076,890341,0,0,11,b10.0088*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790091,890106,0,0,11,b10.0115_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790092,890107,0,0,11,b10.0116_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790095,890110,0,0,11,b10.0119_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790096,890111,0,0,11,b10.0120_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790124,890144,0,0,11,b10.0086_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790125,890145,0,0,11,b10.0085_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790126,890146,0,0,11,b10.0084_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790127,890147,0,0,11,b10.0083_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
790132,890338,0,0,11,b10.0091_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790133,890150,0,0,11,b10.0092_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
790170,890208,0,0,11,a10.0093*,Head Epidermis,Trunk Epidermis,Head Epidermis
790171,890209,0,0,11,a10.0094*,Head Epidermis,Trunk Epidermis,Head Epidermis
790174,890214,0,0,11,a10.0088_,Head Epidermis,Trunk Epidermis,Head Epidermis
790175,890215,0,0,11,a10.0087_,Head Epidermis,Trunk Epidermis,Head Epidermis
790200,890248,0,0,11,b10.0123_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790201,890249,0,0,11,b10.0124_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
790231,890291,0,0,11,a10.0125_,Head Epidermis,Trunk Epidermis,Head Epidermis
790232,890292,0,0,11,a10.0126_,Head Epidermis,Trunk Epidermis,Head Epidermis
800048,890057,0,0,10,a9.0008*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
800049,890058,0,0,10,a9.0007*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
800050,890331,0,0,10,b10.0111_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800051,890059,0,0,10,b10.0112_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800080,890086,0,0,10,b10.0091*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800081,890087,0,0,10,b10.0092*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
800082,890320,0,0,10,b10.0093*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800083,890088,0,0,10,b10.0094*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800142,890160,0,0,10,a10.0122*,Head Epidermis,Trunk Epidermis,Head Epidermis
800143,890161,0,0,10,a10.0121*,Head Epidermis,Trunk Epidermis,Head Epidermis
800166,890196,0,0,10,a10.0081*,Head Epidermis,Trunk Epidermis,Head Epidermis
800167,890197,0,0,10,a10.0082*,Head Epidermis,Trunk Epidermis,Head Epidermis
800206,890250,0,0,10,b10.0121_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800207,890251,0,0,10,b10.0122_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
800235,890289,0,0,10,b10.0106_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
800236,890290,0,0,10,b10.0105_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
810079,890084,0,0,9,b10.0089*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810080,890085,0,0,9,b10.0090*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810085,890089,0,0,9,b10.0095*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810086,890090,0,0,9,b10.0096*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810103,890112,0,0,9,b10.0117_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810104,890113,0,0,9,b10.0118_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810113,890122,0,0,9,a10.0031*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
810114,890123,0,0,9,a10.0032*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
810116,890125,0,0,9,a10.0027*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
810117,890126,0,0,9,a10.0028*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
810137,890148,0,0,9,b10.0096_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810138,890149,0,0,9,b10.0095_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
810150,890164,0,0,9,a10.0027_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
810151,890165,0,0,9,a10.0028_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
810171,890194,0,0,9,a10.0083*,Head Epidermis,Trunk Epidermis,Head Epidermis
810172,890195,0,0,9,a10.0084*,Head Epidermis,Trunk Epidermis,Head Epidermis
810177,890202,0,0,9,a10.0092*,Head Epidermis,Trunk Epidermis,Head Epidermis
810178,890203,0,0,9,a10.0091*,Head Epidermis,Trunk Epidermis,Head Epidermis
810179,890204,0,0,9,a10.0089*,Head Epidermis,Trunk Epidermis,Head Epidermis
810180,890205,0,0,9,a10.0090*,Head Epidermis,Trunk Epidermis,Head Epidermis
810189,890216,0,0,9,a10.0086_,Head Epidermis,Trunk Epidermis,Head Epidermis
810190,890217,0,0,9,a10.0085_,Head Epidermis,Trunk Epidermis,Head Epidermis
820120,890132,0,0,8,a10.0110*,Head Epidermis,Trunk Epidermis,Head Epidermis
820121,890133,0,0,8,a10.0109*,Head Epidermis,Trunk Epidermis,Head Epidermis
820144,890156,0,0,8,a10.0125*,Head Epidermis,Trunk Epidermis,Head Epidermis
820145,890157,0,0,8,a10.0126*,Head Epidermis,Trunk Epidermis,Head Epidermis
820146,890158,0,0,8,a10.0128*,Head Epidermis,Trunk Epidermis,Head Epidermis
820147,890159,0,0,8,a10.0127*,Head Epidermis,Trunk Epidermis,Head Epidermis
820150,890162,0,0,8,a10.0124*,Head Epidermis,Trunk Epidermis,Head Epidermis
820151,890163,0,0,8,a10.0123*,Head Epidermis,Trunk Epidermis,Head Epidermis
820154,890166,0,0,8,a10.0031_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
820155,890167,0,0,8,a10.0032_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
820165,890183,0,0,8,a10.0117_,Head Epidermis,Trunk Epidermis,Head Epidermis
820166,890184,0,0,8,a10.0118_,Head Epidermis,Trunk Epidermis,Head Epidermis
820195,890218,0,0,8,a10.0084_,Head Epidermis,Trunk Epidermis,Head Epidermis
820196,890219,0,0,8,a10.0083_,Head Epidermis,Trunk Epidermis,Head Epidermis
820197,890220,0,0,8,a10.0082_,Head Epidermis,Trunk Epidermis,Head Epidermis
820198,890221,0,0,8,a10.0081_,Head Epidermis,Trunk Epidermis,Head Epidermis
820225,890254,0,0,8,b10.0125_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820226,890255,0,0,8,b10.0126_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820232,890262,0,0,8,b10.0123*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820233,890263,0,0,8,b10.0124*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820258,890294,0,0,8,a10.0111_,Head Epidermis,Trunk Epidermis,Head Epidermis
820259,890295,0,0,8,a10.0112_,Head Epidermis,Trunk Epidermis,Head Epidermis
820261,890297,0,0,8,a10.0096_,Head Epidermis,Trunk Epidermis,Head Epidermis
820262,890298,0,0,8,a10.0095_,Head Epidermis,Trunk Epidermis,Head Epidermis
820266,890303,0,0,8,a10.0094_,Head Epidermis,Trunk Epidermis,Head Epidermis
820267,890304,0,0,8,a10.0093_,Head Epidermis,Trunk Epidermis,Head Epidermis
830004,890004,0,0,7,b9.0028*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
830005,890005,0,0,7,b9.0027*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
830094,890104,0,0,7,b10.0127*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830095,890105,0,0,7,b10.0128*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830120,890130,0,0,7,a10.0112*,Head Epidermis,Trunk Epidermis,Head Epidermis
830121,890131,0,0,7,a10.0111*,Head Epidermis,Trunk Epidermis,Head Epidermis
830125,890136,0,0,7,a10.0106*,Head Epidermis,Trunk Epidermis,Head Epidermis
830126,890137,0,0,7,a10.0105*,Head Epidermis,Trunk Epidermis,Head Epidermis
830145,890154,0,0,7,a10.0120*,Head Epidermis,Trunk Epidermis,Head Epidermis
830146,890155,0,0,7,a10.0119*,Head Epidermis,Trunk Epidermis,Head Epidermis
830163,890173,0,0,7,a10.0123_,Head Epidermis,Trunk Epidermis,Head Epidermis
830164,890174,0,0,7,a10.0124_,Head Epidermis,Trunk Epidermis,Head Epidermis
830165,890175,0,0,7,a10.0121_,Head Epidermis,Trunk Epidermis,Head Epidermis
830166,890176,0,0,7,a10.0122_,Head Epidermis,Trunk Epidermis,Head Epidermis
830167,890177,0,0,7,a10.0116_,Head Epidermis,Trunk Epidermis,Head Epidermis
830168,890178,0,0,7,a10.0115_,Head Epidermis,Trunk Epidermis,Head Epidermis
830170,890181,0,0,7,a10.0119_,Head Epidermis,Trunk Epidermis,Head Epidermis
830171,890182,0,0,7,a10.0120_,Head Epidermis,Trunk Epidermis,Head Epidermis
830186,890198,0,0,7,a10.0087*,Head Epidermis,Trunk Epidermis,Head Epidermis
830187,890199,0,0,7,a10.0088*,Head Epidermis,Trunk Epidermis,Head Epidermis
830188,890200,0,0,7,a10.0086*,Head Epidermis,Trunk Epidermis,Head Epidermis
830189,890201,0,0,7,a10.0085*,Head Epidermis,Trunk Epidermis,Head Epidermis
830208,890222,0,0,7,a10.0109_,Head Epidermis,Trunk Epidermis,Head Epidermis
830209,890223,0,0,7,a10.0110_,Head Epidermis,Trunk Epidermis,Head Epidermis
