Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
510031,890052,900051,900052,39,a9.0055_,Head Epidermis,Trunk Epidermis,Head Epidermis
510032,890053,900053,900054,39,a9.0056_,Head Epidermis,Trunk Epidermis,Head Epidermis
510047,880073,890072,890073,38,b9.0046_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
510048,890074,900075,900076,39,b9.0045_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510049,890075,900077,900078,39,b9.0048_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510050,890076,900079,900080,39,b9.0047_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510079,880275,890282,890283,38,b9.0042_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510080,920312,930323,930324,42,b9.0041_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510081,870117,880117,880118,37,b9.0043_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510082,870118,880119,880120,37,b9.0044_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
510097,910155,920159,920160,41,b9.0060_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
510098,890281,900294,900295,39,b9.0059_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
510099,870140,880142,880143,37,b9.0058_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
510100,870141,880144,880145,37,b9.0057_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
510103,880148,890153,890154,38,a9.0061*,Head Epidermis,Trunk Epidermis,Head Epidermis
510104,880149,890155,890156,38,a9.0062*,Head Epidermis,Trunk Epidermis,Head Epidermis
510105,900164,910167,910168,40,a9.0063*,Head Epidermis,Trunk Epidermis,Head Epidermis
510106,890158,900165,900166,39,a9.0064*,Head Epidermis,Trunk Epidermis,Head Epidermis
510108,890161,900171,900172,39,b9.0062_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510109,890162,900173,900174,39,b9.0061_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510129,860172,870182,870183,36,b9.0055_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
510130,880188,890195,890196,38,b9.0056_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
510153,1080299,1090299,1090300,58,b8.0009_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
510154,1070295,1080300,1080301,57,b8.0010_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
510160,940348,0,0,44,b8.0013*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
510161,930277,940277,940278,43,b8.0014*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
520029,920050,930055,930056,41,a9.0053_,Head Epidermis,Trunk Epidermis,Head Epidermis
520030,920051,930057,930058,41,a9.0054_,Head Epidermis,Trunk Epidermis,Head Epidermis
520073,900115,910116,910117,39,a9.0053*,Head Epidermis,Trunk Epidermis,Head Epidermis
520074,910118,920122,920123,40,a9.0054*,Head Epidermis,Trunk Epidermis,Head Epidermis
520075,890114,900117,900118,38,a9.0055*,Head Epidermis,Trunk Epidermis,Head Epidermis
520076,900120,910341,910343,39,a9.0056*,Head Epidermis,Trunk Epidermis,Head Epidermis
520097,890140,900146,900147,38,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
520098,920154,930162,930163,41,a9.0060*,Head Epidermis,Trunk Epidermis,Head Epidermis
520113,890159,900167,900168,38,b9.0063_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
520114,890160,900169,900170,38,b9.0064_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
520127,1210231,1220231,1220232,70,b8.0003_,Posterior Head Endoderm,Posterior Endoderm,Head Endoderm
520128,1160417,1170409,1170431,65,b8.0004_,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
530094,920149,930156,930157,40,a9.0057*,Head Epidermis,Trunk Epidermis,Head Epidermis
530095,910147,920150,920151,39,a9.0058*,Head Epidermis,Trunk Epidermis,Head Epidermis
580003,920006,930005,930006,35,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580004,970007,980007,980008,40,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580034,910055,920056,920057,34,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580035,940325,950329,950330,37,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
580153,1020277,1030274,1030275,45,b9.0009*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
580154,1040278,1050281,1050282,47,b9.0010*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
580175,930284,940285,940286,36,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580176,960291,970288,970289,39,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580177,940288,950289,950290,37,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580178,950291,960294,960295,38,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580191,1030339,1040338,1040339,46,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
580197,1060350,1070354,1070355,49,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
590006,960009,970011,970012,38,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590007,920012,930012,930013,34,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
590100,1040182,1050181,1050182,46,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
590101,1000179,1010177,1010178,42,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
600010,970018,980019,980020,38,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600011,920017,930019,930020,33,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
600070,1090137,1100139,1100140,50,b9.0010_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
600071,1070142,1080140,1080141,48,b9.0009_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
600089,970147,980149,980150,38,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
600090,990153,1000161,1000162,40,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610005,1090010,1100010,1100011,49,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610006,960008,970009,970010,36,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
610030,990057,1000059,1000060,39,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610031,990058,1000061,1000062,39,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
610053,1070378,1080384,1080385,47,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
610054,990094,1000099,1000100,39,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
620163,1440373,1450380,1450381,83,b9.0011*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
620164,1350426,1360423,1360424,74,b9.0012*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
620205,1090358,1100360,1100361,48,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
620206,980323,990326,990327,37,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630002,1100002,1110002,1110003,48,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630003,980004,990004,990005,36,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630011,1000017,1010017,1010018,38,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630012,990018,1000018,1000019,37,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
630016,1080026,1090025,1090026,46,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
630017,1000026,1010027,1010028,38,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
640041,1250067,1260069,1260070,62,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640042,1240070,1250068,1250069,61,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640076,1350143,1360143,1360144,72,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
640077,1390169,1400176,1400177,76,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650049,1380100,1390104,1390105,74,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650050,1320087,1330087,1330088,68,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650210,1330387,1340397,1340398,69,a9.0025_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650211,1320387,1330389,1330390,68,a9.0026_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660194,1350374,1360371,1360372,70,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
660195,1280342,1290340,1290341,63,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
670044,1400098,1410106,1410107,74,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670045,1510105,1520104,1520105,85,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670077,1430187,1440186,1440187,77,a9.0026*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670078,1350142,1360141,1360142,69,a9.0025*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670110,1340189,1350196,1350197,68,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
670111,1360196,1370211,1370212,70,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
680059,1340102,1350105,1350106,67,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
680060,1050102,1060103,1060104,38,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700012,1410030,1420029,1420030,72,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700013,1080379,1090384,1090385,39,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
700053,1360093,1370102,1370103,67,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
700054,1300092,1310091,1310092,61,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
700198,1600496,1610496,1610497,91,b9.0012_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
700199,1430440,1440442,1440443,74,b9.0011_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
720026,1430069,1440062,1440063,72,a9.0027_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
720027,1430070,1440064,1440065,72,a9.0028_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
730191,1620574,1630571,1630572,90,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
730192,1550462,1560456,1560457,83,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
730199,1640493,1650497,1650498,92,b9.0033_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
730200,1460447,1470455,1470456,74,b9.0034_,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
740038,1270421,1280429,1280430,54,b9.0037_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
740039,1260392,1270389,1270390,53,b9.0038_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
740109,1250171,1260174,1260175,52,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
740110,1230172,1240175,1240176,50,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
810165,1250274,1260279,1260280,45,b10.0088*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
810166,1270278,1280281,1280282,47,b10.0087*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820157,1270262,1280263,1280264,46,b10.0116*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820158,1230263,1240264,1240265,42,b10.0115*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
820164,1270273,1280275,1280276,46,b10.0085*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820165,1260278,1270274,1270275,45,b10.0086*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
820182,1260302,1270300,1270301,45,b10.0107*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
820183,1230298,1240300,1240301,42,b10.0108*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830028,1310410,1320415,1320416,49,a10.0028*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830029,1280049,1290047,1290048,46,a10.0027*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
830140,1330227,1340232,1340233,51,b10.0090*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
830141,1290226,1300227,1300228,47,b10.0089*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840020,1350031,1360031,1360032,52,a10.0032_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
840021,1390039,1400041,1400042,56,a10.0031_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
840023,1310411,1320417,1320418,48,a10.0028_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
840024,1320036,1330034,1330035,49,a10.0027_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
840148,1370268,1380273,1380274,54,b10.0126*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840149,1370269,1380275,1380276,54,b10.0125*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840174,1290285,1300289,1300290,46,b10.0084*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840175,1300291,1310291,1310292,47,b10.0083*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840193,1340335,1350347,1350348,51,b10.0103*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840194,1330326,1340336,1340337,50,b10.0104*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850040,1360057,1370063,1370064,52,a10.0082*,Head Epidermis,Trunk Epidermis,Head Epidermis
850041,1390070,1400074,1400075,55,a10.0081*,Head Epidermis,Trunk Epidermis,Head Epidermis
850074,1350110,1360107,1360108,51,a10.0094*,Head Epidermis,Trunk Epidermis,Head Epidermis
850075,1350111,1360109,1360110,51,a10.0093*,Head Epidermis,Trunk Epidermis,Head Epidermis
850141,1260217,1270213,1270214,42,b10.0104_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850142,1330216,1340220,1340221,49,b10.0103_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850145,1350233,1360231,1360232,51,b10.0094*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850146,1310223,1320223,1320224,47,b10.0093*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850147,1800650,0,0,96,b10.0092_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850148,1340231,1350239,1350240,50,b10.0091_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850155,1430300,1440298,1440299,59,b10.0128*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850156,1340244,1350253,1350254,50,b10.0127*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850159,1340247,1350257,1350258,50,b10.0124*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850160,1290239,1300241,1300242,45,b10.0123*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850161,1330244,1340250,1340251,49,b10.0122*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850162,1290241,1300244,1300245,45,b10.0121*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850170,1290256,1300260,1300261,45,b10.0107_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850171,1280259,1290257,1290258,44,b10.0108_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850173,1510599,1520608,1520609,67,b10.0117*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850174,1340274,1350286,1350287,50,b10.0118*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850177,1300271,1310271,1310272,46,b10.0114*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850178,1310273,1320274,1320275,47,b10.0113*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
850198,1320306,1330307,1330308,48,b10.0110*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850199,1280300,1290300,1290301,44,b10.0109*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
860029,1320038,1330037,1330038,47,a10.0082_,Head Epidermis,Trunk Epidermis,Head Epidermis
860030,1400051,1410054,1410055,55,a10.0081_,Head Epidermis,Trunk Epidermis,Head Epidermis
860033,1380052,1390054,1390055,53,a10.0087_,Head Epidermis,Trunk Epidermis,Head Epidermis
860034,1390056,1400060,1400061,54,a10.0088_,Head Epidermis,Trunk Epidermis,Head Epidermis
860058,1470108,1480109,1480110,62,a10.0090_,Head Epidermis,Trunk Epidermis,Head Epidermis
860059,1450107,1460107,1460108,60,a10.0089_,Head Epidermis,Trunk Epidermis,Head Epidermis
860060,1390096,1400102,1400103,54,a10.0092_,Head Epidermis,Trunk Epidermis,Head Epidermis
860061,1410114,1420111,1420112,56,a10.0091_,Head Epidermis,Trunk Epidermis,Head Epidermis
860062,1420113,1430115,1430116,57,a10.0094_,Head Epidermis,Trunk Epidermis,Head Epidermis
860063,1450114,1460115,1460116,60,a10.0093_,Head Epidermis,Trunk Epidermis,Head Epidermis
860148,1380252,1390256,1390257,53,b10.0095_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
860149,1440283,1450286,1450287,59,b10.0096_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
860177,1430336,1440336,1440337,58,b10.0120*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860178,1370300,1380306,1380307,52,b10.0119*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860203,1320304,1330304,1330305,47,b10.0112*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860204,1330306,1340314,1340315,48,b10.0111*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860251,1400455,1410470,1410471,55,b10.0101*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860252,1350457,1360453,1360454,50,b10.0102*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870030,1390049,1400052,1400053,53,a10.0084_,Head Epidermis,Trunk Epidermis,Head Epidermis
870031,1400054,1410058,1410059,54,a10.0083_,Head Epidermis,Trunk Epidermis,Head Epidermis
870032,1360045,1370048,1370049,50,a10.0085_,Head Epidermis,Trunk Epidermis,Head Epidermis
870033,1400057,1410062,1410063,54,a10.0086_,Head Epidermis,Trunk Epidermis,Head Epidermis
870041,1410077,1420073,1420074,55,a10.0085*,Head Epidermis,Trunk Epidermis,Head Epidermis
870042,1400510,1410525,1410526,54,a10.0086*,Head Epidermis,Trunk Epidermis,Head Epidermis
870046,1380068,1390071,1390072,52,a10.0084*,Head Epidermis,Trunk Epidermis,Head Epidermis
870047,1430084,1440079,1440080,57,a10.0083*,Head Epidermis,Trunk Epidermis,Head Epidermis
870067,1480121,1490115,1490116,62,a10.0096_,Head Epidermis,Trunk Epidermis,Head Epidermis
870068,1420116,1430120,1430121,56,a10.0095_,Head Epidermis,Trunk Epidermis,Head Epidermis
870085,1370123,1380126,1380127,51,a10.0096*,Head Epidermis,Trunk Epidermis,Head Epidermis
870086,1450151,1460150,1460151,59,a10.0095*,Head Epidermis,Trunk Epidermis,Head Epidermis
870087,1420150,1430153,1430154,56,a10.0090*,Head Epidermis,Trunk Epidermis,Head Epidermis
870088,1400141,1410152,1410153,54,a10.0089*,Head Epidermis,Trunk Epidermis,Head Epidermis
870096,1380147,1390151,1390152,52,a10.0113_,Head Epidermis,Trunk Epidermis,Head Epidermis
870097,1370144,1380148,1380149,51,a10.0114_,Head Epidermis,Trunk Epidermis,Head Epidermis
870123,1410219,1420217,1420218,55,a10.0127_,Head Epidermis,Trunk Epidermis,Head Epidermis
870124,1360175,1370189,1370190,50,a10.0128_,Head Epidermis,Trunk Epidermis,Head Epidermis
870152,1360221,1370237,1370238,50,b10.0102_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870153,1420272,1430275,1430276,56,b10.0101_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870156,1350469,1360466,1360467,49,b10.0100_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870157,1310218,1320216,1320217,45,b10.0120_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870182,1360271,1370287,1370288,50,b10.0110_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870183,1340263,1350274,1350275,48,b10.0109_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880099,1420176,1430180,1430181,55,a10.0119_,Head Epidermis,Trunk Epidermis,Head Epidermis
880100,1480189,1490187,1490188,61,a10.0120_,Head Epidermis,Trunk Epidermis,Head Epidermis
880117,1460213,1470214,1470215,59,b10.0085_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880118,1450213,1460214,1460215,58,b10.0086_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880119,1500558,1510558,1510559,63,b10.0088_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880120,1500228,1510228,1510229,63,b10.0087_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880142,1410249,1420248,1420249,54,b10.0116_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880143,1370219,1380224,1380225,50,b10.0115_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880144,1400508,1410522,1410523,53,b10.0114_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880145,1350455,1360450,1360451,48,b10.0113_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880223,1800420,0,0,93,b10.0105*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880224,1800421,0,0,93,b10.0106*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880259,1320421,1330428,1330429,45,a10.0032*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
880260,1370409,1380417,1380418,50,a10.0031*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
890072,1470516,1480522,1480523,59,b10.0092_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
890073,1460130,1470132,1470133,58,b10.0091_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
890087,1550166,1560163,1560164,67,a10.0091*,Head Epidermis,Trunk Epidermis,Head Epidermis
890088,1540166,1550167,1550168,66,a10.0092*,Head Epidermis,Trunk Epidermis,Head Epidermis
890097,1510186,1520186,1520187,63,a10.0115_,Head Epidermis,Trunk Epidermis,Head Epidermis
890098,1470179,1480183,1480184,59,a10.0116_,Head Epidermis,Trunk Epidermis,Head Epidermis
890099,1430179,1440177,1440178,55,a10.0117_,Head Epidermis,Trunk Epidermis,Head Epidermis
890100,1440544,1450550,1450551,56,a10.0118_,Head Epidermis,Trunk Epidermis,Head Epidermis
890127,1420538,1430541,1430542,54,a10.0125_,Head Epidermis,Trunk Epidermis,Head Epidermis
890128,1450558,1460561,1460562,57,a10.0126_,Head Epidermis,Trunk Epidermis,Head Epidermis
890153,1440258,1450260,1450261,56,a10.0121*,Head Epidermis,Trunk Epidermis,Head Epidermis
890154,1460264,1470267,1470268,58,a10.0122*,Head Epidermis,Trunk Epidermis,Head Epidermis
890155,1460265,1470269,1470270,58,a10.0123*,Head Epidermis,Trunk Epidermis,Head Epidermis
890156,1410259,1420259,1420260,53,a10.0124*,Head Epidermis,Trunk Epidermis,Head Epidermis
890195,1430327,1440326,1440327,55,b10.0112_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
890196,1430329,1440328,1440329,55,b10.0111_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
890236,1800431,0,0,92,b9.0032*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
890237,1800432,0,0,92,b9.0031*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
890270,1450470,1460472,1460473,57,a10.0123_,Head Epidermis,Trunk Epidermis,Head Epidermis
890271,1480485,1490491,1490492,60,a10.0124_,Head Epidermis,Trunk Epidermis,Head Epidermis
890282,1430477,1440481,1440482,55,b10.0083_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
890283,1430478,1440483,1440484,55,b10.0084_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
