Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
860017,890017,0,0,4,b10.0112_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860036,890039,0,0,4,b10.0115_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860037,890040,0,0,4,b10.0116_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860038,890041,0,0,4,b10.0113_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860039,890042,0,0,4,b10.0114_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860050,890056,0,0,4,b10.0089_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
860051,890057,0,0,4,b10.0090_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
860072,890081,0,0,4,a10.0118_,Head Epidermis,Trunk Epidermis,Head Epidermis
860073,890082,0,0,4,a10.0117_,Head Epidermis,Trunk Epidermis,Head Epidermis
860098,890107,0,0,4,a10.0091_,Head Epidermis,Trunk Epidermis,Head Epidermis
860099,890108,0,0,4,a10.0092_,Head Epidermis,Trunk Epidermis,Head Epidermis
860127,890138,0,0,4,a10.0107_,Head Epidermis,Trunk Epidermis,Head Epidermis
860128,890139,0,0,4,a10.0108_,Head Epidermis,Trunk Epidermis,Head Epidermis
860129,890140,0,0,4,a10.0105_,Head Epidermis,Trunk Epidermis,Head Epidermis
860130,890141,0,0,4,a10.0106_,Head Epidermis,Trunk Epidermis,Head Epidermis
870034,890035,0,0,3,b10.0127_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870035,890036,0,0,3,b10.0128_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870036,890037,0,0,3,b10.0125_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870037,890038,0,0,3,b10.0126_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870127,890134,0,0,3,a10.0112_,Head Epidermis,Trunk Epidermis,Head Epidermis
870128,890135,0,0,3,a10.0111_,Head Epidermis,Trunk Epidermis,Head Epidermis
870129,890136,0,0,3,a10.0110_,Head Epidermis,Trunk Epidermis,Head Epidermis
870130,890137,0,0,3,a10.0109_,Head Epidermis,Trunk Epidermis,Head Epidermis
880051,890053,0,0,2,b10.0087_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880052,890054,0,0,2,b10.0088_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880057,890059,0,0,2,b10.0091_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880058,890060,0,0,2,b10.0092_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880059,890061,0,0,2,b10.0093_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880060,890062,0,0,2,b10.0094_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880061,890063,0,0,2,b10.0095_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880062,890064,0,0,2,b10.0096_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880202,890203,0,0,2,b10.0070*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880203,890204,0,0,2,b10.0069*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
