Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
570072,890119,0,0,33,a9.0058_,Head Epidermis,Trunk Epidermis,Head Epidermis
570085,890138,0,0,33,a9.0056_,Head Epidermis,Trunk Epidermis,Head Epidermis
570086,890139,0,0,33,a9.0055_,Head Epidermis,Trunk Epidermis,Head Epidermis
570094,880145,890156,890157,32,b9.0045*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
570095,890158,0,0,33,b9.0046*,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
570098,890163,0,0,33,a9.0060*,Head Epidermis,Trunk Epidermis,Head Epidermis
570099,890164,0,0,33,a9.0059*,Head Epidermis,Trunk Epidermis,Head Epidermis
570113,880178,890191,890192,32,a9.0048*,Head Epidermis,Trunk Epidermis,Head Epidermis
570114,870168,880179,880180,31,a9.0047*,Head Epidermis,Trunk Epidermis,Head Epidermis
570115,890195,0,0,33,a9.0046*,Head Epidermis,Trunk Epidermis,Head Epidermis
570116,870170,880182,880183,31,a9.0045*,Head Epidermis,Trunk Epidermis,Head Epidermis
570118,880184,890198,890199,32,a9.0042*,Head Epidermis,Trunk Epidermis,Head Epidermis
570119,890200,0,0,33,a9.0041*,Head Epidermis,Trunk Epidermis,Head Epidermis
570120,890201,0,0,33,a9.0044*,Head Epidermis,Trunk Epidermis,Head Epidermis
570121,860163,0,0,30,a9.0043*,Head Epidermis,Trunk Epidermis,Head Epidermis
580045,860061,870066,870067,29,b9.0052*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580046,880072,890074,890075,31,b9.0051*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580062,890103,0,0,32,b9.0064*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580063,890104,0,0,32,b9.0063*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580076,890122,0,0,32,a9.0061_,Head Epidermis,Trunk Epidermis,Head Epidermis
580077,890123,0,0,32,a9.0062_,Head Epidermis,Trunk Epidermis,Head Epidermis
580094,880138,890146,890147,31,b9.0044*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
580095,890148,0,0,32,b9.0043*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580096,890149,0,0,32,b9.0041*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
580097,880141,890150,890151,31,b9.0042*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580098,870135,880142,880143,30,b9.0047*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580099,880144,890154,890155,31,b9.0048*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
580107,890165,0,0,32,a9.0058*,Head Epidermis,Trunk Epidermis,Head Epidermis
580108,870146,880154,880155,30,a9.0057*,Head Epidermis,Trunk Epidermis,Head Epidermis
580159,890256,0,0,32,a9.0029*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
580160,890257,0,0,32,a9.0030*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
590004,890004,0,0,31,b8.0014_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
590005,890005,0,0,31,b8.0013_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
590044,880068,890068,890069,30,b9.0056*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
590045,880069,890070,890071,30,b9.0055*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
590067,890109,0,0,31,b9.0060*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590068,890110,0,0,31,b9.0059*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
590077,890120,0,0,31,a9.0063_,Head Epidermis,Trunk Epidermis,Head Epidermis
590078,890121,0,0,31,a9.0064_,Head Epidermis,Trunk Epidermis,Head Epidermis
590105,890159,0,0,31,a9.0064*,Head Epidermis,Trunk Epidermis,Head Epidermis
590106,890160,0,0,31,a9.0063*,Head Epidermis,Trunk Epidermis,Head Epidermis
590108,890161,0,0,31,a9.0062*,Head Epidermis,Trunk Epidermis,Head Epidermis
590109,890162,0,0,31,a9.0061*,Head Epidermis,Trunk Epidermis,Head Epidermis
590146,890225,0,0,31,a9.0056*,Head Epidermis,Trunk Epidermis,Head Epidermis
590147,890226,0,0,31,a9.0055*,Head Epidermis,Trunk Epidermis,Head Epidermis
590148,890273,0,0,31,a9.0054*,Head Epidermis,Trunk Epidermis,Head Epidermis
590149,890227,0,0,31,a9.0053*,Head Epidermis,Trunk Epidermis,Head Epidermis
600017,890018,0,0,30,b8.0010_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
600018,890019,0,0,30,b8.0009_,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
600087,890128,0,0,30,b9.0010*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
600088,890129,0,0,30,b9.0009*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620054,890081,0,0,28,b8.0014*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620055,890082,0,0,28,b8.0013*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
620141,890211,0,0,28,b9.0036*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
620142,890212,0,0,28,b9.0035*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
630021,890022,0,0,27,b8.0010*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
630022,890023,0,0,27,b8.0009*,Trunk Ventral Cell,Mesoderm Trunk ventral Cell,Trunk Ventral Cell
630040,890056,0,0,27,b9.0036_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
630041,890057,0,0,27,b9.0035_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
630044,890062,0,0,27,b9.0040_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
630045,890063,0,0,27,b9.0039_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
630129,890187,0,0,27,a9.0012_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
630130,890188,0,0,27,a9.0011_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
650031,890039,0,0,25,a9.0024_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
650032,890040,0,0,25,a9.0023_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
650142,890205,0,0,25,a9.0036_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650143,890206,0,0,25,a9.0035_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650144,890207,0,0,25,a9.0040_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
650145,890208,0,0,25,a9.0039_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660095,890132,0,0,24,a9.0028_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660096,890133,0,0,24,a9.0027_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660097,890134,0,0,24,a9.0026_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660098,890135,0,0,24,a9.0025_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660106,890144,0,0,24,a9.0051_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
660107,890145,0,0,24,a9.0052_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
660133,890183,0,0,24,a9.0024*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
660134,890184,0,0,24,a9.0023*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
660138,890189,0,0,24,a9.0010_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660139,890190,0,0,24,a9.0009_,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660148,890203,0,0,24,a9.0033_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660149,890204,0,0,24,a9.0034_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660154,890209,0,0,24,a9.0038_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660155,890210,0,0,24,a9.0037_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660174,890234,0,0,24,a9.0011*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660175,890235,0,0,24,a9.0012*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
660180,870215,0,0,22,a9.0040*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660181,890243,0,0,24,a9.0039*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660182,890244,0,0,24,a9.0038*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
660183,890245,0,0,24,a9.0037*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670157,890215,0,0,23,b9.0040*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
670158,890216,0,0,23,b9.0039*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
670171,890232,0,0,23,a9.0010*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670172,890233,0,0,23,a9.0009*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
670183,860206,0,0,20,a9.0036*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670184,870220,0,0,21,a9.0035*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670185,890248,0,0,23,a9.0034*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
670186,890249,0,0,23,a9.0033*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
680169,890228,0,0,22,a9.0051*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
680170,890229,0,0,22,a9.0052*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
680189,890252,0,0,22,a9.0026*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
680190,890253,0,0,22,a9.0025*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
690016,890016,0,0,21,b9.0012_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
690017,890017,0,0,21,b9.0011_,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
690094,890130,0,0,21,b9.0011*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
690095,890131,0,0,21,b9.0012*,"2nd Lineage, Notochord",Mesoderm 2 Notochord,"2nd Lineage, Notochord"
700190,890250,0,0,20,a9.0028*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
700191,890251,0,0,20,a9.0027*,"1st Lineage, Notochord",Mesoderm 1 Notochord,"1st Lineage, Notochord"
710107,890142,0,0,19,a9.0049_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
710108,890143,0,0,19,a9.0050_,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
720174,890230,0,0,18,a9.0049*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
720175,890231,0,0,18,a9.0050*,Anterior Dorsal Neural Plate,Lateral Neural Plate,Anterior Dorsal Neural Plate
730045,890060,0,0,17,b9.0038_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
730046,890061,0,0,17,b9.0037_,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
740044,890058,0,0,16,b9.0034_,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
740045,890059,0,0,16,b9.0033_,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
750165,890217,0,0,15,b9.0038*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
750166,890218,0,0,15,b9.0037*,Posterior Dorsal Neural Plate,Anterior + Dorsal Neural Plate,Posterior Dorsal Neural Plate
760161,890213,0,0,14,b9.0034*,2nd Endodermal Lineage,Posterior Endoderm,2nd Endodermal Lineage
760162,890214,0,0,14,b9.0033*,"2nd Lineage, Tail Muscle",Mesoderm Second Muscle,"2nd Lineage, Tail Muscle"
770138,890185,0,0,13,a9.0021*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
770139,890186,0,0,13,a9.0022*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
800031,890037,0,0,10,a9.0021_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
800032,890038,0,0,10,a9.0022_,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
850027,890029,0,0,5,b10.0108_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850028,890030,0,0,5,b10.0107_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850030,890033,0,0,5,b10.0109_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850031,890034,0,0,5,b10.0110_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850043,890052,0,0,5,b10.0089_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850044,890053,0,0,5,b10.0090_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
850174,890220,0,0,5,a10.0031_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
850175,890221,0,0,5,a10.0032_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
860025,890025,0,0,4,b10.0101_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860026,890026,0,0,4,b10.0102_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860033,890035,0,0,4,b10.0111_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860034,890036,0,0,4,b10.0112_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860043,890048,0,0,4,b10.0093_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
860044,890049,0,0,4,b10.0094_,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
860069,890083,0,0,4,b10.0115_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860070,890084,0,0,4,b10.0116_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860071,890085,0,0,4,b10.0113_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860072,890086,0,0,4,b10.0114_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
860076,890093,0,0,4,b10.0123_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860077,890094,0,0,4,b10.0124_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860141,890172,0,0,4,a10.0095_,Head Epidermis,Trunk Epidermis,Head Epidermis
860142,890173,0,0,4,a10.0096_,Head Epidermis,Trunk Epidermis,Head Epidermis
860198,890237,0,0,4,a10.0027*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
860199,890238,0,0,4,a10.0028*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
860225,890265,0,0,4,b9.0007*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
860226,890266,0,0,4,b9.0008*,1st Endodermal Lineage,Posterior Endoderm,1st Endodermal Lineage
870027,890027,0,0,3,b10.0104_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870028,890028,0,0,3,b10.0103_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870042,890044,0,0,3,b10.0088_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870043,890045,0,0,3,b10.0087_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870047,890050,0,0,3,b10.0095_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870048,890051,0,0,3,b10.0096_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870051,890054,0,0,3,b10.0091_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870052,890055,0,0,3,b10.0092_,Medio-Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870061,890064,0,0,3,b10.0108*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870062,890065,0,0,3,b10.0107*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870066,890072,0,0,3,b10.0104*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870067,890073,0,0,3,b10.0103*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870079,890087,0,0,3,b10.0117_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870080,890088,0,0,3,b10.0118_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
870082,890091,0,0,3,b10.0121_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870083,890092,0,0,3,b10.0122_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870086,890095,0,0,3,b10.0125_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870087,890096,0,0,3,b10.0126_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
870148,890168,0,0,3,a10.0091_,Head Epidermis,Trunk Epidermis,Head Epidermis
870149,890169,0,0,3,a10.0092_,Head Epidermis,Trunk Epidermis,Head Epidermis
870156,890180,0,0,3,a10.0087_,Head Epidermis,Trunk Epidermis,Head Epidermis
870157,890181,0,0,3,a10.0088_,Head Epidermis,Trunk Epidermis,Head Epidermis
870196,890223,0,0,3,a10.0027_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
870197,890224,0,0,3,a10.0028_,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
870213,890240,0,0,3,a10.0031*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
870214,890241,0,0,3,a10.0032*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
880031,890031,0,0,2,b10.0106_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880032,890032,0,0,2,b10.0105_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880041,890041,0,0,2,b10.0084_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880042,890042,0,0,2,b10.0083_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880046,890046,0,0,2,b10.0086_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880047,890047,0,0,2,b10.0085_,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880066,890066,0,0,2,b10.0106*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880067,890067,0,0,2,b10.0105*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880085,890089,0,0,2,b10.0119_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880086,890090,0,0,2,b10.0120_,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880094,890099,0,0,2,b10.0123*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880095,890100,0,0,2,b10.0124*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880100,890107,0,0,2,b10.0113*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880101,890108,0,0,2,b10.0114*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
880142,890152,0,0,2,b10.0093*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880143,890153,0,0,2,b10.0094*,Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
880154,890166,0,0,2,a10.0114*,Head Epidermis,Trunk Epidermis,Head Epidermis
880155,890167,0,0,2,a10.0113*,Head Epidermis,Trunk Epidermis,Head Epidermis
880158,890170,0,0,2,a10.0089_,Head Epidermis,Trunk Epidermis,Head Epidermis
880159,890171,0,0,2,a10.0090_,Head Epidermis,Trunk Epidermis,Head Epidermis
880162,890174,0,0,2,a10.0093_,Head Epidermis,Trunk Epidermis,Head Epidermis
880163,890175,0,0,2,a10.0094_,Head Epidermis,Trunk Epidermis,Head Epidermis
880165,890178,0,0,2,a10.0081_,Head Epidermis,Trunk Epidermis,Head Epidermis
880166,890179,0,0,2,a10.0082_,Head Epidermis,Trunk Epidermis,Head Epidermis
880179,890193,0,0,2,a10.0093*,Head Epidermis,Trunk Epidermis,Head Epidermis
880180,890194,0,0,2,a10.0094*,Head Epidermis,Trunk Epidermis,Head Epidermis
880182,890196,0,0,2,a10.0089*,Head Epidermis,Trunk Epidermis,Head Epidermis
880183,890197,0,0,2,a10.0090*,Head Epidermis,Trunk Epidermis,Head Epidermis
